,CompanyName:,BusinessintheStateof:,HIOSIssuerID:,MEMBER_MONTHS_INDIVIDUAL:,MEMBER_MONTHS_SMALL_GROUP,EXPECTED_REINSURANCE,EXPECTED_RISK_ADJUSTMENT_INDIVIDUAL,EXPECTED_RISK_ADJUSTMENT_SMALL_GROUP,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET),Not-For-Profit:,Premium,Loss1,Loss2,Loss3,Loss4
3010,Liberty National Life Insurance Co,Massachusetts,88726,,,,,,,,,No,0.0,0.0,,,
3011,Fallon Community Health Plan,Massachusetts,88806,73650.0,456555.0,-265035.1,-2370159.0,-9491071.0,"$2,543,005.00 ",N/A_MA_Issuer,N/A_MA_Issuer,Yes,27635473.41,25925156.83,2725244.0,247806.0,0.0
3012,United Teachers Associates,Wyoming,88811,,,,,,,,,No,0.0,0.0,,,
3013,PacifiCare Life and Health Insurance Co,Kentucky,88824,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
3014,Globe Life and Accident Insurance Co,Tennessee,88889,,,,,,,,,No,0.0,0.0,,,
3015,"University of Arizona Health Plans-University Healthcare, Inc.",Arizona,88925,0.0,,0.0,0.0,,"$292,653.92 ","$858,090.36 ",$-,Yes,0.0,99395.5,-98.83,8435.06,
3016,ConnectiCare of Massachusetts,Massachusetts,88950,,27330.0,,,-1243000.0,$0.00 ,N/A_MA_Issuer,N/A_MA_Issuer,No,0.0,0.0,,,
3017,Companion Life Insurance Company,Nevada,88951,4383.0,,,,,,,,No,140384.0,89167.0,42170.0,,
3018,Transamerica Life Insurance Company,Oregon,88985,,,,,,,,,No,,,,,
3019,Transamerica Life Insurance Company,Nevada,89022,,,,,,,,,No,,,,,
3020,Time Insurance Company,Michigan,89029,130130.0,56167.0,2196259.0,688700.0,-60598.0,"$2,196,259.12 ","$688,700.17 ","($60,605.89)",No,30467820.0,24230833.0,1847723.0,164083.0,-110679.0
3021,TransAmerica Premier Life Insurance,Utah,89051,,,,,,,,,No,0.0,0.0,,,
3022,Liberty National Life Insurance Co,Oklahoma,89077,,,,,,,,,No,0.0,0.0,,,
3023,United Healthcare Life Insurance Company,Wisconsin,89106,14670.0,0.0,1343804.49,1384844.33,0.0,"$1,343,804.49 ","$1,384,844.33 ",$-,No,8657345.96,7068437.39,608749.12,97823.51,-0.04
3024,"HPHC Insurance Company, Inc.",Connecticut,89130,0.0,842.0,,,-130326.0,N/E,$-,"($130,325.86)",No,0.0,0.0,0.0,0.0,0.0
3025,AMERICAN FIDELITY ASSURANCE COMPANY,New Jersey,89142,,,,,,,,,No,,,,,
3026,Standard Security Life Insurance Company of New York,Nebraska,89156,147.0,1972.0,,,-3265.91,N/E,$-,"($3,265.91)",No,44917.0,2950.0,108.0,,
3027,Aetna Life Insurance Company,New Jersey,89217,20206.0,111072.0,6801229.68,8273636.79,2281721.44,"$6,801,229.68 ","$8,273,636.80 ","$2,281,721.44 ",No,23454123.67,25868635.87,2383845.05,196220.54,7961.93
3028,John Alden Life Insurance Company,Louisiana,89219,594.0,1183.0,0.0,0.0,-23668.0,N/E,$-,"($23,667.98)",No,302285.0,340356.0,24055.0,2113.0,-2.0
3029,Optima Health Insurance Company,Virginia,89242,65898.0,141545.0,1903358.0,1635203.0,2089955.0,"$1,903,358.10 ","$1,635,203.19 ","$2,089,955.19 ",No,15773493.0,15439336.0,2825099.0,299206.0,
3030,Philadelphia American Life Insurance Company,Illinois,89269,36.0,,,,,,,,No,15315.0,4031.0,,,
3031,TransAmerica Premier Life Insurance,Hawaii,89292,,,,,,,,,No,0.0,0.0,,,
3032,TransAmerica Premier Life Insurance,Vermont,89340,0.0,,,,,,,,No,0.0,0.0,,,
3033,Sanford Health Plan,North Dakota,89364,12835.0,27498.0,300927.77,128336.66,871040.84,"$300,927.77 ","$128,336.66 ","$871,040.84 ",Yes,3794639.43,2795365.75,307922.0,17818.0,
3034,Federated Mutual Insurance Company,Arkansas,89365,0.0,7087.0,0.0,0.0,-55065.97,N/E,$-,"($55,065.97)",No,0.0,0.0,0.0,0.0,0.0
3035,Liberty National Life Insurance Co,Missouri,89467,,,,,,,,,No,0.0,0.0,,,
3036,New York Life Insurance Company,Guam,89479,0.0,,,,,,,,No,-314.1282257,-1892.57,,,
3037,"UnitedHealthcare Plan of the River Valley, Inc.",Virginia,89498,0.0,15726.0,0.0,0.0,-369338.77,N/E,$-,"($369,338.77)",No,0.0,0.0,0.0,0.0,0.0
3038,"Community Care Health Plan, Inc.",California,89506,,,,,,,,,No,,,,,
3039,Unimerica Insurance Company,Nebraska,89511,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
3040,Golden Rule Insurance Company,Delaware,89587,20201.0,0.0,0.0,0.0,0.0,,,,No,5426867.61,4224018.31,615845.17,98693.33,0.0
3041,Thrivent Financial for Lutherans,Illinois,89622,,,,,,,,,No,,,,,
3042,Liberty National Life Insurance Co,Connecticut,89636,,,,,,,,,No,0.0,0.0,,,
3043,National Foundation Life Insurance Company,Montana,89643,3848.0,,0.0,0.0,,,,,No,1004318.0,1063713.0,0.0,0.0,0.0
3044,John Alden Life Insurance Company,South Carolina,89728,3503.0,2255.0,0.0,0.0,92798.0,N/E,$-,"$92,798.49 ",No,1022429.0,608761.0,120145.0,5418.0,0.0
3045,PacifiCare Life and Health Insurance Co,Virginia,89732,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
3046,UnitedHealthcare Insurance Company of New York,Texas,89737,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,14.07,0.0,0.0,0.0
3047,Protective Life Insurance Company,Florida,89745,,288.0,,,,,,,No,,,,,
3048,The Prudential Insurance Company of America,Oklahoma,89767,,,,,,,,,No,,,,,
3049,MVP Health Services Corp.,New York,89846,,267907.0,,,-64891.0,N/E,$-,"($241,575.58)",Yes,0.0,0.0,,,
3050,The United States Life Ins. Co. in the City of New York,Louisiana,89920,5873.0,,,,,,,,No,374356.0,255149.0,0.0,0.0,0.0
3051,"Kaiser Foundation Health Plan of Georgia, Inc.",Georgia,89942,292357.0,265388.0,7879843.0,-745461.0,-2820212.0,"$7,879,843.09 ","($745,460.89)","($2,820,212.21)",Yes,91774264.0,85526652.0,11651496.0,250903.0,0.0
3052,Philadelphia American Life Insurance Company,Tennessee,89945,152.0,,,,,,,,No,78139.0,189871.0,,,
3053,"Humana Health Plan, Inc.",Nebraska,89951,,,,,,,,,No,0.0,0.0,,,
3054,Freedom Life Insurance Company of America,Pennsylvania,89958,5161.0,,0.0,0.0,,,,,No,1404356.0,1041566.0,18811.35482,0.0,0.0
3055,Union Fidelity Life Insurance Company,New Jersey,90000,,,,,,,,,No,,,,,
3056,"Tufts Associated Health Maintenance Organization, Inc.",Rhode Island,90010,0.0,4580.0,0.0,0.0,-192658.0,N/E,$-,"($192,657.68)",Yes,0.0,0.0,0.0,0.0,0.0
3057,New York Life Insurance Company,Hawaii,90017,0.0,,,,,,,,No,-3927.353484,-20739.21,,0.0,0.0
3058,Cigna Health and Life Insurance Company,Oregon,90025,3.0,713.0,0.0,0.0,0.0,,,,No,1087.0,-211.0,0.0,221.0,0.0
3059,Blue Cross Blue Shield of Wisconsin,Wisconsin,90028,57887.0,24396.0,0.0,0.0,-33656.0,N/E,$-,"($33,656.01)",No,22150188.0,20067780.16,1859318.67,218969.605,0.0
3060,UnitedHealthcare Insurance Company,Rhode Island,90117,9037.0,145710.0,0.0,-5364.58,-1735059.64,N/E,$-,"($1,740,424.21)",No,3644522.58,4467752.79,475608.84,100041.56,0.0
3061,State Farm Mutual Automobile Insurance Company,Iowa,90129,1159.0,0.0,0.0,0.0,0.0,,,,No,648392.54,977968.03,0.0,0.0,0.0
3062,United Healthcare Life Insurance Company,Arizona,90169,5753.0,0.0,1610.82,28226.14,0.0,"$1,610.82 ","$28,226.14 ",$-,No,2842012.41,1870467.82,474288.1,43297.63,9.82
3063,UnitedHealthcare Insurance Company,Oregon,90175,511.0,199773.0,0.0,-33467.34,-1276875.94,N/E,$-,"($1,310,343.26)",No,245143.34,178416.08,34365.64,4495.14,3.0
3064,UnitedHealthcare Insurance Company,Maine,90214,36.0,255.0,0.0,0.0,-9479.76,N/E,$-,"($9,479.76)",No,26106.66,9425.85,587.67,149.23,0.12
3065,American States Insurance Company,New York,90222,,,,,,,,,No,,0.0,,,
3066,American Heritage Life Insurance Company,New Mexico,90240,,,,,,,,,No,0.0,0.0,,,
3067,"Sierra Health and Life Insurance Company, Inc.",Delaware,90272,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
3068,"Kaiser Foundation Health Plan of Mid-Atlantic States, Inc.",Maryland,90296,92214.0,92283.0,1405157.0,-2210326.0,878213.0,"$1,405,157.30 ","($2,210,325.79)","$773,138.57 ",Yes,32685062.0,29825663.0,4599253.0,332010.0,0.0
3069,Union Security Insurance Company,Illinois,90335,0.0,281.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
3070,Liberty National Life Insurance Co,Washington,90350,,,,,,,,,No,0.0,0.0,,,
3071,State Farm Mutual Automobile Insurance Company,Washington,90359,813.0,0.0,0.0,0.0,0.0,,,,No,308889.14,63263.64,0.0,0.0,0.0
3072,Teachers Protective Mutual Life Insurance Company,Ohio,90377,,1019.0,,,,,,,No,,,,,
3073,American General Life Insurance Company,Arkansas,90424,1212.0,,,,,,,,No,3291.0,895.0,,,
3074,Investors Life Insurance Company of North America,Rhode Island,90425,,,,,,,,,No,,,,,
3075,Wilton Reassurance Company,Idaho,90441,331.0,,,,,,,,No,390.0,0.0,,,
3076,First Allmerica Financial Life Ins. Co,Wisconsin,90500,,,,,,,,,No,,0.0,,,
3077,AMERICAN FIDELITY ASSURANCE COMPANY,Pennsylvania,90518,,,,,,,,,No,,,,,
3078,United Security Life and Health Ins Co,Indiana,90535,0.0,,,,,,,,No,0.0,0.0,97.0,97.0,0.0
3079,Reliance Standard Life Insurance Company,Indiana,90613,,,,,,,,,No,0.0,0.0,,,
3080,Sterling Life Insurance Co.,Michigan,90615,,272.0,,,,,,,No,,,,,
3081,Humana Insurance Company,New Hampshire,90624,,,,,,,,,No,0.0,0.0,,,
3082,National Foundation Life Insurance Company,Alabama,90632,0.0,,0.0,0.0,,,,,No,0.0,0.0,0.0,0.0,0.0
3083,The Prudential Insurance Company of America,Maine,90644,,,,,,,,,No,,,,,
3084,Trustmark Insurance Company,North Dakota,90678,,,,,,,,,No,,,,,
3085,Philadelphia American Life Insurance Company,United States Virgin Islands,90711,,,,,,,,,No,,,,,
3086,New Era Life Insurance Company,Maryland,90729,,,,,,,,,No,,,,,
3087,UnitedHealthcare Insurance Company,New Mexico,90762,464.0,82407.0,0.0,-51469.9,-626280.5,N/E,$-,"($677,750.41)",No,157079.95,159386.89,36469.38,3763.11,0.12
3088,Golden Rule Insurance Company,South Carolina,90806,234499.0,0.0,0.0,0.0,0.0,,,,No,53759997.27,39072766.54,4257951.28,559169.26,4.98
3089,Cigna Health and Life Insurance Company,Rhode Island,90874,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
3090,"ValueOptions of California, Inc.",California,90933,,,,,,,,,No,0.0,0.0,,,
3091,American Income Life Insurance Co,Wyoming,90934,,,,,,,,,No,0.0,0.0,,,
3092,TransAmerica Premier Life Insurance,Idaho,90945,,,,,,,,,No,0.0,0.0,,,
3093,Unified Life Insurance Company,Washington,90946,0.0,,0.0,0.0,,,,,No,0.0,0.0,0.0,0.0,0.0
3094,Guarantee Trust Life Insurance Co.,Connecticut,90963,0.0,,,,,,,,No,0.0,,,,
3095,TransAmerica Premier Life Insurance,Kentucky,90978,,,,,,,,,No,0.0,0.0,,,
3096,"Gundersen Health Plan, Inc.",Wisconsin,91058,43139.0,81062.0,5727641.0,417451.0,-2319871.0,"$5,727,641.40 ","$417,451.12 ","($2,319,871.19)",Yes,28776366.92,26227200.12,3172658.98,191303.0,
3097,Liberty Mutual Insurance Company,West Virginia,91063,,,,,,,,,No,,,,,
3098,"HealthyCT, Inc.",Connecticut,91069,23491.0,3296.0,1944236.0,-569432.0,-532744.0,"$1,944,236.31 ","($569,431.67)","($532,743.60)",Yes,14911031.18,12903482.29,2661024.0,88585.0,
3099,American National Insurance Company,Georgia,91098,147.0,,0.0,0.0,,,,,No,25785.99015,59992.5466,,,0.0
3100,Reserve National Insurance Company,North Carolina,91130,,,,,,,,,No,0.0,0.0,,,
3101,Transamerica Life Insurance Company,Ohio,91165,,,,,,,,,No,,,,,
3102,New York Life Insurance Company,Rhode Island,91174,0.0,,,,,,,,No,-1954.368738,1647.14,,0.0,0.0
3103,"Healthfirst PHSP, Inc.",New York,91237,66274.0,,4031461.0,-2649558.0,,"$4,031,460.89 ","($2,649,557.85)",$-,Yes,30752558.0,29002425.0,7263211.0,-198288.0,
3104,Companion Life Insurance Company,Ohio,91261,19071.0,,,,,,,,No,593788.0,374037.0,650155.0,,
3105,National Foundation Life Insurance Company,Washington,91275,19.0,,0.0,0.0,,,,,No,767.0,-1268.0,0.0,0.0,0.0
3106,"HealthAmerica Pennsylvania, Inc.",Pennsylvania,91303,50625.0,11798.0,2150140.52,-1253464.21,0.0,"$2,150,140.52 ","($1,253,464.22)",$-,No,16654115.02,12172534.64,2137545.15,130426.4,0.0
3107,All Savers Insurance Company,Maine,91322,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
3108,Cigna Health and Life Insurance Company,Ohio,91365,3.0,12297.0,0.0,0.0,0.0,,,,No,2677.0,-8086.0,290.0,1.0,1.0
3109,Mid-West National Life Insurance Company of Tennessee,Arizona,91370,10777.0,24.0,0.0,0.0,0.0,,,,No,3842477.0,2055257.241,85701.44128,29630.983819999998,6.13
3110,United Teachers Associates,Alaska,91403,0.0,,,,,,,,No,0.0,0.0,0.0,0.0,0.0
3111,Mid-West National Life Insurance Company of Tennessee,Texas,91412,68506.0,98.0,0.0,0.0,0.0,,,,No,19635092.0,10988766.93,645911.2548,219778.2077,16725.09
3112,Wilton Reassurance Company,Colorado,91432,13945.0,,,,,,,,No,17450.0,1947.0,,,
3113,"Health Net of Arizona, Inc",Arizona,91450,567847.0,130857.0,26048764.0,-26088803.0,-2281726.81,"$26,048,764.45 ","($26,088,803.10)","($2,284,176.05)",No,166974393.0,170970269.0,20641385.0,1693027.0,
3114,Trustmark Life Insurance Company,Oklahoma,91469,,1714.0,,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
3115,Thrivent Financial for Lutherans,Wisconsin,91497,,,,,,,,,No,,,,,
3116,Trustmark Insurance Company,District of Columbia,91517,,,,,,,,,No,,,,,
3117,TransAmerica Premier Life Insurance,Minnesota,91530,,,,,,,,,No,0.0,0.0,,,
3118,Golden Rule Insurance Company,Idaho,91563,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
3119,Trustmark Life Insurance Company,Montana,91586,,627.0,,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
3120,Humana Insurance Company,Wisconsin,91604,118386.0,307398.0,3869243.82,3660246.43,2267328.07,"$3,869,243.82 ","$3,660,246.43 ","$2,267,328.07 ",No,39683653.64,34500075.4,3177339.46,199536.59,1281.0
3121,Central United Life Insurance Company,West Virginia,91622,,,,,,,,,No,,,,,
3122,"Madison National Life Insurance Company, Inc.",Nebraska,91646,479.0,984.0,,,,,,,No,110412.0,51554.0,1459.0,,
3123,Hartford Life & Accident Insurance Company,Virginia,91651,,,,,,,,,No,,,,,
3124,"Horizon Healthcare Services, Inc.",New Jersey,91661,1725900.0,4342240.0,68139576.0,-9536368.0,10604745.0,"$68,139,576.15 ","($9,536,368.03)","$10,604,745.48 ",Yes,731275799.0,554523604.0,74274084.0,5042839.0,
3125,Aetna Life Insurance Company,Texas,91716,503421.0,988673.0,14609683.22,7355591.68,-2896197.55,"$14,609,683.22 ","$7,355,591.68 ","($2,896,197.55)",No,175455438.1,143561183.0,33545163.57,2380311.14,603.02
3126,New York Life Insurance Company,Arkansas,91729,0.0,,,,,,,,No,-18142.869609999998,28258.72,,0.0,0.0
3127,Shelter Life Insurance Company,Iowa,91732,12.0,0.0,0.0,0.0,0.0,,,,No,1247.12,-255.4,0.0,0.0,0.0
3128,"Sierra Health and Life Insurance Company, Inc.",Ohio,91734,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
3129,AmeriHealth Insurance Company of New Jersey,New Jersey,91762,796319.0,455609.0,62373022.0,-25466472.0,-9401983.0,"$62,373,022.13 ","($27,270,588.68)","($9,401,983.10)",No,374640738.0,281115769.3,1504567.0,125776.0,
3130,TransAmerica Premier Life Insurance,New York,91777,,,,,,,,,No,0.0,0.0,,,
3131,Wilton Reassurance Company,Alaska,91804,38.0,,,,,,,,No,44.0,0.0,,,
3132,Liberty National Life Insurance Co,Kentucky,91813,,,,,,,,,No,0.0,0.0,,,
3133,UnitedHealthcare Insurance Company of New York,Virginia,91827,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
3134,TransAmerica Premier Life Insurance,North Dakota,91833,,,,,,,,,No,0.0,0.0,,,
3135,John Alden Life Insurance Company,Oregon,91837,1930.0,0.0,0.0,0.0,0.0,,,,No,535170.0,157335.0,5654.0,1978.0,0.0
3136,Time Insurance Company,Indiana,91842,176875.0,36418.0,15491453.0,8505434.0,-89122.0,"$15,491,452.97 ","$8,505,433.96 ","($90,416.73)",No,77460068.0,69262776.0,6888550.0,468535.0,-57.0
3137,Globe Life and Accident Insurance Co,Nebraska,91855,,,,,,,,,No,0.0,0.0,,,
3138,State Farm Mutual Automobile Insurance Company,Utah,91901,330.0,0.0,0.0,0.0,0.0,,,,No,129003.29,90075.74,0.0,0.0,0.0
3139,Assurity Life Insurance Company,Minnesota,91926,6.0,,,,,,,,No,2206.55,5472.15,,,
3140,The United States Life Ins. Co. in the City of New York,Missouri,91946,6233.0,,,,,,,,No,294275.0,188121.0,0.0,0.0,0.0
3141,Kanawha Insurance Company ,Montana,91975,54.0,,,,,,,,No,2117.0,1686.0,,,
3142,HealthSpan,Ohio,92036,47842.0,499.0,2399678.0,-4194646.0,-11077.0,"$2,399,677.86 ","($4,194,646.37)","($11,076.66)",No,20421502.71,18659412.0,3263710.0,0.0,0.0
3143,"COMPASS COOPERATIVE MUTUAL HEALTH NETWORK, INC.",Arizona,92045,3529.0,1257.0,1966321.0,800921.0,-12160.0,"$1,966,321.43 ","$800,921.39 ","($12,159.89)",Yes,5579640.0,5769734.255,751425.0,38661.0,0.0
3144,Cigna Health and Life Insurance Company,Louisiana,92076,64.0,390.0,0.0,0.0,0.0,,,,No,17853.0,-47090.0,217.0,-1.0,3.0
3145,Health Net Life Insurance Company,Florida,92110,,,,,,,,,No,0.0,0.0,,,
3146,Golden Rule Insurance Company,Maryland,92113,403063.0,0.0,0.0,0.0,0.0,,,,No,68425454.79,51247512.68,8415260.13,929377.27,1.68
3147,"Coventry Health Plan of Fl., Inc.",Florida,92120,183541.0,0.0,1838893.01,727411.53,0.0,"$1,838,893.01 ","$824,165.75 ",$-,No,56409445.88,43602103.04,5236978.87,304797.01,0.0
3148,United American Insurance Co,West Virginia,92122,,,,,,,,,No,0.0,0.0,,,
3149,All Savers Insurance Company,Colorado,92137,1794.0,0.0,547719.39,481970.63,0.0,"$547,719.39 ","$481,970.65 ",$-,No,1882849.34,1661246.86,271932.82,39954.91,0.0
3150,Celtic Insurance Company,Kentucky,92164,8.0,,0.0,0.0,,,,,No,5738.0,5132.9917049999995,0.0,0.0,0.0
3151,American Heritage Life Insurance Company,Colorado,92184,,,,,,,,,No,0.0,0.0,,,
3152,TransAmerica Premier Life Insurance,North Carolina,92232,,,,,,,,,No,0.0,0.0,,,
3153,PacifiCare Life and Health Insurance Co,North Carolina,92254,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
3154,"Madison National Life Insurance Company, Inc.",Michigan,92258,2609.0,1549.0,,,,,,,No,491789.0,592516.0,62383.0,,
3155,United Healthcare Life Insurance Company,Colorado,92291,4087.0,0.0,0.0,0.0,0.0,,,,No,2077963.97,2207029.97,40822.71,6488.72,105.96
3156,Standard Life and Accident Insurance Company,Illinois,92329,118.0,,0.0,0.0,,,,,No,7611.17,8280.36,,,0.0
3157,TransAmerica Premier Life Insurance,Delaware,92369,,,,,,,,,No,0.0,0.0,,,
3158,Trustmark Insurance Company,Wisconsin,92423,,,,,,,,,No,,,,,
3159,Unified Life Insurance Company,Kansas,92426,0.0,,0.0,0.0,,,,,No,0.0,0.0,0.0,0.0,0.0
3160,Connecticut General Life Insurance Company,Louisiana,92435,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,-38208.0,0.0,0.0,0.0
3161,American Income Life Insurance Co,Michigan,92466,,,,,,,,,No,0.0,0.0,,,
3162,UnitedHealthcare Insurance Company of Illinois,Illinois,92476,3578.0,863764.0,0.0,-7829.46,-692834.93,N/E,$-,"($700,664.41)",No,2290096.62,1470998.13,251382.21,44915.16,0.0
3163,Sharp Health Plan,California,92499,122265.0,112929.0,10986209.85,10433865.0,-946092.0,"$10,986,209.85 ","$10,432,568.53 ","($953,791.37)",Yes,69004324.85,63015430.38,5318561.0,,
3164,Unimerica Insurance Company,Wyoming,92530,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
3165,"CDPHP Universal Benefits, Inc.",New York,92551,6833.0,987813.0,,,-1028538.0,N/E,$-,"($1,425,321.82)",Yes,1936278.0,1974195.0,262049.0,26100.0,
3166,PacifiCare Life and Health Insurance Co,Oregon,92564,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
3167,American National Life Insurance Company of Texas,New York,92616,0.0,,0.0,0.0,,,,,No,0.0,0.0,,,0.0
3168,Aetna Life Insurance Company,South Dakota,92619,4.0,0.0,0.0,0.0,0.0,,,,No,1260.3,721.91,813.72,-1.84,0.0
3169,The Prudential Insurance Company of America,Ohio,92660,,,,,,,,,No,,,,,
3170,Federated Mutual Insurance Company,Wisconsin,92708,1.0,45264.0,0.0,0.0,59805.56,N/E,$-,"$59,805.56 ",No,1147.33,0.0,0.0,0.0,0.0
3171,State Farm Mutual Automobile Insurance Company,New Jersey,92722,548.0,0.0,0.0,0.0,0.0,,,,No,176043.21,323397.75,0.0,0.0,0.0
3172,Thrivent Financial for Lutherans,Michigan,92735,,,,,,,,,No,,,,,
3173,Bankers Life and Casualty,Minnesota,92747,,,,,,,,,No,,,,,
3174,"HMO Missouri, Inc.",Missouri,92766,1032.0,160037.0,0.0,0.0,-339678.0,N/E,$-,"($339,677.71)",No,822328.0,518318.951,176776.7,26818.871,0.0
3175,Reserve National Insurance Company,North Dakota,92774,,,,,,,,,No,0.0,0.0,,,
3176,MVP Health Insurance Company,Vermont,92802,5732.0,64143.0,0.0,0.0,0.0,,,,No,1191556.0,1163007.0,77438.0,22296.0,33466.0
3177,Trustmark Insurance Company,Alaska,92805,,,,,,,,,No,,,,,
3178,Local Initiative Health Authority for Los Angeles County,California,92815,240012.0,,347124.0,-31742828.0,,"$347,123.67 ","($31,742,828.09)",$-,Yes,66111108.0,47084780.0,2817750.0,53558.0,
3179,Reserve National Insurance Company,Kentucky,92840,,,,,,,,,No,0.0,0.0,,,
3180,Symetra Life Insurance Company,Washington,92856,,,,,,,,,No,,,,,
3181,The Guardian Life Insurance Company of America,Massachusetts,92866,120.0,,,,,,,,No,4199.0,8778.754,,,
3182,New Era Life Insurance Company,Oklahoma,92896,227.0,,,,,,,,No,35553.0,5208.0,,,
3183,Transamerica Life Insurance Company,Delaware,92915,,,,,,,,,No,,,,,
3184,American Income Life Insurance Co,Nebraska,92937,,,,,,,,,No,0.0,0.0,,,
3185,PacifiCare Life and Health Insurance Co,Georgia,92957,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
3186,"VIVA Health, Inc.",Alabama,93018,,25433.0,,,-1714075.0,N/E,$-,"($1,714,074.57)",Yes,0.0,0.0,,,
3187,"Sierra Health and Life Insurance Company, Inc.",Indiana,93075,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
3188,New Mexico Health Connections,New Mexico,93091,72246.0,22648.0,3178238.0,-4834622.0,-1832176.0,"$3,178,238.43 ","($4,834,621.72)","($1,832,176.28)",Yes,24240961.0,20102873.0,3819465.0,91495.0,
3189,Freedom Life Insurance Company of America,Alabama,93122,334.0,,107807.0,26222.0,,"$107,806.57 ","$26,222.47 ",$-,No,199103.0,249168.0,0.0,0.0,0.0
3190,Guarantee Trust Life Insurance Co.,Minnesota,93125,0.0,,,,,,,,No,0.0,,,,
3191,Mutual of Omaha Insurance Company,Vermont,93142,,,,,,,,,No,,,,,
3192,"Humana Health Plan, Inc.",South Carolina,93165,,,,,,,,,No,0.0,0.0,,,
3193,Aetna Health Inc. (a Pennsylvania corporation),Virginia,93187,464.0,95972.0,0.0,0.0,-670080.1,N/E,$-,"($670,080.10)",No,179127.53,123340.72,27504.72,887.75,0.0
3194,"Humana Health Plan, Inc.",Tennessee,93222,,128553.0,,,-251013.94,N/E,$-,"($251,013.94)",No,0.0,0.0,-652.75,,
3195,"Humana Employers Health Plan of Georgia, Inc.",Georgia,93332,2871577.0,1208242.0,194926953.8,64808.72,-6158.42,"$194,926,953.76 ","$64,808.72 ","($6,158.42)",No,1095215268.0,1037291728.0,122049876.8,5139428.0,21014.0
3196,AMERICAN FIDELITY ASSURANCE COMPANY,Maryland,93338,,,,,,,,,No,,,,,
3197,"Madison National Life Insurance Company, Inc.",Iowa,93342,135.0,13887.0,,,,,,,No,21587.0,2367.0,848.0,,
3198,Union Labor Life Insurance Company,Texas,93426,29.0,,,,,,,,No,17119.0,169885.0,,,
3199,United American Insurance Co,Illinois,93430,,,,,,,,,No,0.0,0.0,,,
3200,Unified Life Insurance Company,Kentucky,93457,0.0,,0.0,0.0,,,,,No,0.0,0.0,0.0,0.0,0.0
