,CompanyName:,BusinessintheStateof:,HIOSIssuerID:,MEMBER_MONTHS_INDIVIDUAL:,MEMBER_MONTHS_SMALL_GROUP,EXPECTED_REINSURANCE,EXPECTED_RISK_ADJUSTMENT_INDIVIDUAL,EXPECTED_RISK_ADJUSTMENT_SMALL_GROUP,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET),Not-For-Profit:,Premium,Loss1,Loss2,Loss3,Loss4
2650,Trustmark Insurance Company,Utah,88223,,,,,,,,,No,,,,,
2651,American Income Life Insurance Co,Kansas,88233,,,,,,,,,No,0.0,0.0,,,
2652,"Dean Health Plan, Inc",Wisconsin,88245,49660.0,258093.0,,,,,,,No,182060332.4,160299988.0,25780699.0,-3868805.0,0.0
2653,Standard Security Life Insurance Company of New York,Wyoming,88269,,753.0,,,,,,,No,0.0,0.0,,,
2654,American National Life Insurance Company of Texas,Tennessee,88291,439.0,,,,,,,,No,251319.33,98955.94,,,
2655,United American Insurance Co,Massachusetts,88299,,,,,,,,,No,0.0,0.0,,,
2656,American Republic Insurance Company,New Jersey,88372,,,,,,,,,No,,,,,
2657,"HealthKeepers, Inc.",Virginia,88380,2282806.0,598828.0,77192433.74,-13597420.4,-2356689.22,"$77,211,953.05 ","($13,597,420.40)","($2,356,689.22)",No,807003043.5,688877488.6,127549532.1,12733441.99,0.0
2658,Standard Security Life Insurance Company of New York,Georgia,88383,,,,,,,,,No,0.0,0.0,0.0,,
2659,Wilton Reassurance Company,Iowa,88423,32.0,,,,,,,,No,40.0,0.0,,,
2660,Humana Insurance Company,Delaware,88426,,,,,,,,,No,0.0,0.0,,,
2661,First United American Life Insurance Company,New York,88448,,,,,,,,,No,0.0,0.0,,,
2662,United Teachers Associates,Maryland,88459,136.0,,,,,,,,No,5321.0,-1461.82313,,,
2663,Liberty National Life Insurance Co,Nebraska,88517,,,,,,,,,No,0.0,0.0,,,
2664,Health Insurance Plan of Greater New York,New York,88582,273179.0,197242.0,11919279.42,4799075.39,-36417583.95,"$11,925,482.58 ","$5,515,480.63 ","($36,417,583.95)",Yes,131113290.2,110455976.4,33721910.76,2395891.75,3935260.06
2665,The United States Life Ins. Co. in the City of New York,District of Columbia,88596,2433.0,,,,,,,,No,100769.0,74609.0,0.0,0.0,0.0
2666,American Income Life Insurance Co,Puerto Rico,88635,,,,,,,,,No,0.0,0.0,,,
2667,UnitedHealthcare Insurance Company,Iowa,88678,521.0,121353.0,0.0,-30955.79,-577442.13,N/E,$-,"($608,397.92)",No,155957.33,156641.77,9012.85,4882.8,0.36
2668,Nippon Life Insurance Company of America,New York,88713,,0.0,,,0.0,,,,No,,,,,
2669,National Guardian Life Insurance Company,Wisconsin,88715,,,,,,,,,No,,,,,
2670,Liberty National Life Insurance Co,Massachusetts,88726,,,,,,,,,No,0.0,0.0,,,
2671,Fallon Community Health Plan,Massachusetts,88806,83136.0,297977.0,2170876.96,-548538.32,-2168339.57,"$2,396,568.39 ",N/A_MA_Issuer,N/A_MA_Issuer,Yes,38238970.04,32574554.69,3746767.0,547545.0,0.0
2672,United Teachers Associates,Wyoming,88811,0.0,,,,,,,,No,0.0,0.0,,,
2673,Globe Life and Accident Insurance Co,Tennessee,88889,,,,,,,,,No,0.0,0.0,,,
2674,"University of Arizona Health Plans-University Healthcare, Inc.",Arizona,88925,92463.0,,754761.7,-9790291.64,,"$462,348.20 ","($9,792,044.00)",$-,Yes,15430815.28,15147518.56,5469709.0,0.0,0.0
2675,ConnectiCare of Massachusetts,Massachusetts,88950,,16520.0,,,-149032.86,$0.00 ,N/A_MA_Issuer,N/A_MA_Issuer,No,0.0,0.0,,,
2676,Companion Life Insurance Company,Nevada,88951,39.0,241.0,,,,,,,No,1879.0,380.0,35.0,,
2677,Transamerica Life Insurance Company,Oregon,88985,,,,,,,,,No,,,,,
2678,Transamerica Life Insurance Company,Nevada,89022,,,,,,,,,No,,,,,
2679,Time Insurance Company,Michigan,89029,105644.0,49242.0,2391736.0,1283796.0,-129272.0,"$2,392,980.67 ","$1,364,106.91 ","($129,271.65)",No,30687499.0,24852227.0,3115238.0,444836.0,-85796.0
2680,TransAmerica Premier Life Insurance,Utah,89051,,,,,,,,,No,0.0,0.0,,,
2681,Liberty National Life Insurance Co,Oklahoma,89077,,,,,,,,,No,0.0,0.0,,,
2682,United Healthcare Life Insurance Company,Wisconsin,89106,51450.0,0.0,2292719.96,-1371221.77,0.0,"$2,293,913.16 ","($1,371,221.77)",$-,No,22145512.71,22200055.13,3295131.91,693644.86,740.77
2683,"HPHC Insurance Company, Inc.",Connecticut,89130,,72808.0,,,-9781592.0,N/E,$-,"($9,781,592.11)",No,0.0,0.0,,,
2684,AMERICAN FIDELITY ASSURANCE COMPANY,New Jersey,89142,,,,,,,,,No,,,,,
2685,Standard Security Life Insurance Company of New York,Nebraska,89156,,898.0,,,-6027.86,N/E,$-,"($6,025.22)",No,0.0,0.0,,,
2686,Aetna Life Insurance Company,New Jersey,89217,8849.0,135251.0,3125047.07,5290240.82,2477419.02,"$3,126,673.44 ","$5,290,240.82 ","$2,477,419.03 ",No,13748699.39,20176352.38,2558948.68,270531.26,19874.75
2687,John Alden Life Insurance Company,Louisiana,89219,226.0,739.0,0.0,0.0,-30630.0,N/E,$-,"($30,629.80)",No,148423.0,115687.0,17002.0,2369.0,0.0
2688,Optima Health Insurance Company,Virginia,89242,0.0,47557.0,0.0,-4260.56,1471462.99,$0.00 ,"($4,260.56)","$1,471,462.99 ",No,270678.44,113657.9426,150.79,47509.0,
2689,Philadelphia American Life Insurance Company,Illinois,89269,18.0,,,,,,,,No,5335.0,441.0,,,
2690,TransAmerica Premier Life Insurance,Hawaii,89292,,,,,,,,,No,0.0,0.0,,,
2691,TransAmerica Premier Life Insurance,Vermont,89340,,,,,,,,,No,0.0,0.0,,,
2692,Sanford Health Plan,North Dakota,89364,28955.0,59864.0,935206.97,-728919.89,-429914.25,"$935,693.69 ","($728,919.89)","($429,914.25)",Yes,9590664.08,9045705.67,1491163.0,128830.0,0.0
2693,Federated Mutual Insurance Company,Arkansas,89365,0.0,11220.0,0.0,0.0,65077.18,N/E,$-,"$65,077.18 ",No,0.0,0.0,0.0,0.0,0.0
2694,Liberty National Life Insurance Co,Missouri,89467,,,,,,,,,No,0.0,0.0,,,
2695,New York Life Insurance Company,Guam,89479,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,-1019.0,0.0,0.0,0.0
2696,"UnitedHealthcare Plan of the River Valley, Inc.",Virginia,89498,0.0,6217.0,0.0,0.0,-539063.52,N/E,$-,"($539,063.52)",No,0.0,0.0,0.0,0.0,0.0
2697,"Community Care Health Plan, Inc.",California,89506,,,,,,,,,No,,,,,
2698,Golden Rule Insurance Company,Delaware,89587,4600.0,0.0,53670.03,-245126.83,0.0,"$53,697.97 ","($245,126.83)",$-,No,1753275.58,1133510.71,140121.99,23357.94,0.0
2699,Thrivent Financial for Lutherans,Illinois,89622,,,,,,,,,No,,,,,
2700,Liberty National Life Insurance Co,Connecticut,89636,,,,,,,,,No,0.0,0.0,,,
2701,National Foundation Life Insurance Company,Montana,89643,2998.0,,0.0,0.0,,,,,No,796697.0,721536.0,0.0,0.0,0.0
2702,John Alden Life Insurance Company,South Carolina,89728,2384.0,917.0,0.0,0.0,35429.0,N/E,$-,"$35,428.72 ",No,685237.0,271989.0,145304.0,8930.0,0.0
2703,Protective Life Insurance Company,Florida,89745,,,,,,,,,No,,,,,
2704,The Prudential Insurance Company of America,Oklahoma,89767,,,,,,,,,No,,,,,
2705,MVP Health Services Corp.,New York,89846,,461909.0,,,1321309.11,N/E,$-,"$2,025,401.59 ",Yes,0.0,0.0,,,
2706,The United States Life Ins. Co. in the City of New York,Louisiana,89920,5461.0,,,,,,,,No,302983.0,242501.0,0.0,0.0,0.0
2707,"Kaiser Foundation Health Plan of Georgia, Inc.",Georgia,89942,263617.0,242609.0,8688372.0,2627520.0,-752374.0,"$8,692,894.13 ","$2,627,520.08 ","($2,393,268.87)",Yes,98305814.0,98734595.0,12844003.0,244983.0,0.0
2708,Philadelphia American Life Insurance Company,Tennessee,89945,115.0,,,,,,,,No,56572.0,259423.0,,,
2709,"Humana Health Plan, Inc.",Nebraska,89951,,,,,,,,,No,0.0,0.0,,,
2710,Freedom Life Insurance Company of America,Pennsylvania,89958,3304.0,,0.0,0.0,,,,,No,952694.0,340655.0,1636.0,0.0,0.0
2711,Union Fidelity Life Insurance Company,New Jersey,90000,,,,,,,,,No,,,,,
2712,"Tufts Associated Health Maintenance Organization, Inc.",Rhode Island,90010,0.0,8254.0,0.0,0.0,-974466.0,$0.00 ,$-,"($974,465.99)",Yes,0.0,0.0,0.0,0.0,0.0
2713,New York Life Insurance Company,Hawaii,90017,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,-94045.0,0.0,0.0,0.0
2714,Cigna Health and Life Insurance Company,Oregon,90025,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,-51.0,0.0,0.0,0.0
2715,Blue Cross Blue Shield of Wisconsin,Wisconsin,90028,34379.0,33265.0,0.0,0.0,-163325.2,N/E,$-,"($163,325.20)",No,15797726.0,9261911.26,1255110.24,219762.65,0.0
2716,UnitedHealthcare Insurance Company,Rhode Island,90117,6049.0,88977.0,0.0,12759.56,-1267922.87,N/E,$-,"($1,255,163.31)",No,2896873.69,3251346.46,543420.44,97215.6,0.0
2717,State Farm Mutual Automobile Insurance Company,Iowa,90129,731.0,0.0,0.0,0.0,0.0,,,,No,405998.05,719730.49,0.0,0.0,0.0
2718,United Healthcare Life Insurance Company,Arizona,90169,17049.0,0.0,737557.05,784206.91,0.0,"$737,940.90 ","$784,206.91 ",$-,No,7858964.39,7551443.03,1112838.28,255082.8,0.0
2719,UnitedHealthcare Insurance Company,Oregon,90175,507.0,146375.0,0.0,3784.23,-536801.94,N/E,$-,"($533,017.71)",No,187330.05,43557.35,10673.42,3942.98,3.0
2720,UnitedHealthcare Insurance Company,Maine,90214,36.0,711.0,0.0,0.0,-12202.47,N/E,$-,"($12,202.47)",No,25614.06,1742.34,237.85,136.38,0.12
2721,American States Insurance Company,New York,90222,,,,,,,,,No,,5762.36,,,
2722,American Heritage Life Insurance Company,New Mexico,90240,,,,,,,,,No,0.0,0.0,,,
2723,"Kaiser Foundation Health Plan of Mid-Atlantic States, Inc.",Maryland,90296,287296.0,90959.0,4158596.0,-17702319.0,2987261.0,"$4,152,560.34 ","($17,702,319.36)","$2,987,261.26 ",Yes,70888191.0,83733862.0,15674315.0,1030353.0,0.0
2724,Union Security Insurance Company,Illinois,90335,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
2725,Liberty National Life Insurance Co,Washington,90350,,,,,,,,,No,0.0,0.0,,,
2726,State Farm Mutual Automobile Insurance Company,Washington,90359,664.0,0.0,0.0,0.0,0.0,,,,No,246038.31,317237.27,0.0,0.0,0.0
2727,American General Life Insurance Company,Arkansas,90424,948.0,,,,,,,,No,2857.0,-260.0,,,
2728,Investors Life Insurance Company of North America,Rhode Island,90425,,,,,,,,,No,,,,,
2729,Wilton Reassurance Company,Idaho,90441,124.0,,,,,,,,No,142.0,0.0,,,
2730,First Allmerica Financial Life Ins. Co,Wisconsin,90500,0.0,,,,,,,,No,2195.0,,,,
2731,AMERICAN FIDELITY ASSURANCE COMPANY,Pennsylvania,90518,,,,,,,,,No,,,,,
2732,National Health Insurance Company,Michigan,90602,,180.0,,,4310.0,$0.00 ,$-,"$4,739.35 ",No,,,,,
2733,Reliance Standard Life Insurance Company,Indiana,90613,,,,,,,,,No,0.0,0.0,,,
2734,Humana Insurance Company,New Hampshire,90624,,,,,,,,,No,0.0,0.0,,,
2735,The Prudential Insurance Company of America,Maine,90644,,,,,,,,,No,,,,,
2736,Trustmark Insurance Company,North Dakota,90678,,,,,,,,,No,,,,,
2737,Philadelphia American Life Insurance Company,United States Virgin Islands,90711,,,,,,,,,No,,,,,
2738,Ambetter of Magnolia Inc.,Mississippi,90714,219401.0,,4584271.37,-4508929.62,,,,,No,84421236.54,68115324.75,12218879.62,525707.0322,
2739,New Era Life Insurance Company,Maryland,90729,,,,,,,,,No,,,,,
2740,UnitedHealthcare Insurance Company,New Mexico,90762,234.0,81553.0,0.0,-60579.99,369759.05,N/E,$-,"$309,179.06 ",No,62842.77,89339.32,6496.86,2522.77,0.12
2741,Golden Rule Insurance Company,South Carolina,90806,168324.0,0.0,0.0,0.0,0.0,,,,No,42085774.17,31930481.63,3344430.42,644738.44,0.0
2742,Cigna Health and Life Insurance Company,Rhode Island,90874,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
2743,"ValueOptions of California, Inc.",California,90933,,,,,,,,,No,0.0,0.0,,,
2744,American Income Life Insurance Co,Wyoming,90934,,,,,,,,,No,0.0,0.0,,,
2745,TransAmerica Premier Life Insurance,Idaho,90945,,,,,,,,,No,0.0,0.0,,,
2746,Unified Life Insurance Company,Washington,90946,0.0,,0.0,0.0,,,,,No,0.0,0.0,0.0,0.0,0.0
2747,TransAmerica Premier Life Insurance,Kentucky,90978,,,,,,,,,No,0.0,0.0,,,
2748,"Gundersen Health Plan, Inc.",Wisconsin,91058,55370.0,62022.0,5244497.0,-855334.89,-6517699.11,"$5,246,929.26 ","($855,334.89)","($6,517,699.11)",Yes,33973394.98,34509322.89,5078310.36,476920.79,
2749,Liberty Mutual Insurance Company,West Virginia,91063,,,,,,,,,No,,,,,
2750,"HealthyCT, Inc.",Connecticut,91069,204238.0,70909.0,11444255.56,-6912671.83,-6459820.49,"$11,450,211.51 ","($6,912,671.83)","($6,459,820.49)",Yes,100352778.0,94063469.84,,,
2751,American National Insurance Company,Georgia,91098,125.0,,,,,,,,No,18262.51,21588.2774,,,
2752,Reserve National Insurance Company,North Carolina,91130,,,,,,,,,No,0.0,0.0,,,
2753,Transamerica Life Insurance Company,Ohio,91165,,,,,,,,,No,,,,,
2754,New York Life Insurance Company,Rhode Island,91174,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,-7627.0,0.0,0.0,0.0
2755,"Healthfirst PHSP, Inc.",New York,91237,401015.0,,6628929.28,-48556174.15,,"$6,632,379.19 ","($48,556,174.15)",$-,Yes,119345301.8,107590270.4,29448796.33,-2664311.25,0.0
2756,Companion Life Insurance Company,Ohio,91261,225.0,145.0,,,,,,,No,12014.0,1634.0,218.0,,
2757,National Foundation Life Insurance Company,Washington,91275,12.0,,0.0,0.0,,,,,No,929.0,144.0,0.0,0.0,0.0
2758,"HealthAmerica Pennsylvania, Inc.",Pennsylvania,91303,76021.0,3878.0,2390670.97,-2527671.53,0.0,"$2,391,915.15 ","($2,527,671.54)",$-,No,21071976.73,19608073.02,3573728.27,216362.37,0.0
2759,Cigna Health and Life Insurance Company,Ohio,91365,0.0,4144.0,0.0,0.0,0.0,,,,No,0.0,-54.0,0.0,2.0,0.0
2760,Mid-West National Life Insurance Company of Tennessee,Arizona,91370,1493.0,0.0,0.0,0.0,0.0,,,,No,513951.0,174150.2726,9938.762509,7520.171578,0.0
2761,United Teachers Associates,Alaska,91403,0.0,,,,,,,,No,0.0,0.0,,,
2762,Mid-West National Life Insurance Company of Tennessee,Texas,91412,10499.0,9.0,0.0,0.0,0.0,,,,No,3090322.0,1189823.861,83581.47966,63245.08919,6490.6
2763,Wilton Reassurance Company,Colorado,91432,7039.0,,,,,,,,No,8853.0,127709.0,,,
2764,"Health Net of Arizona, Inc",Arizona,91450,409710.0,94918.0,12618511.0,1953496.0,-4432594.0,"$12,625,077.68 ","$1,953,496.40 ","($4,432,593.99)",No,144733934.0,139654977.4,27450586.0,2850682.0,-2756.0
2765,Thrivent Financial for Lutherans,Wisconsin,91497,,,,,,,,,No,,,,,
2766,Trustmark Insurance Company,District of Columbia,91517,,,,,,,,,No,,,,,
2767,TransAmerica Premier Life Insurance,Minnesota,91530,,,,,,,,,No,0.0,0.0,,,
2768,Humana Insurance Company,Wisconsin,91604,56804.0,290896.0,1894133.6,596881.13,1292326.01,"$1,895,119.37 ","$596,881.13 ","$1,292,326.01 ",No,24264926.82,16382088.94,3246710.72,334155.47,13581.1
2769,Central United Life Insurance Company,West Virginia,91622,,,,,,,,,No,,,,,
2770,"Madison National Life Insurance Company, Inc.",Nebraska,91646,,,,,,,,,No,0.0,0.0,0.0,,
2771,Hartford Life & Accident Insurance Company,Virginia,91651,24.0,,0.0,0.0,,,,,No,1101.4,1900.13,0.0,0.0,0.0
2772,"Horizon Healthcare Services, Inc.",New Jersey,91661,2105500.0,3205623.0,85519013.0,-62882998.0,36636642.0,"$85,563,520.22 ","($62,882,998.27)","$36,636,642.31 ",Yes,950689113.0,702371782.0,128543668.0,15747789.0,
2773,Aetna Life Insurance Company,Texas,91716,562121.0,762695.0,19067675.56,-10218459.31,4559477.87,"$19,077,598.96 ","($10,218,459.31)","$4,559,477.87 ",No,184575758.4,170561451.5,48393255.35,2588156.54,8139.37
2774,New York Life Insurance Company,Arkansas,91729,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,-24316.0,0.0,0.0,0.0
2775,Shelter Life Insurance Company,Iowa,91732,12.0,0.0,0.0,0.0,0.0,,,,No,779.47,-56.38,0.0,0.0,0.0
2776,AmeriHealth Insurance Company of New Jersey,New Jersey,91762,543379.0,444759.0,49625516.0,38267701.0,-7350774.0,"$49,658,797.40 ","$38,267,701.25 ","($7,350,774.16)",No,370150346.0,328425555.0,-49863.0,4301241.0,
2777,TransAmerica Premier Life Insurance,New York,91777,,,,,,,,,No,0.0,0.0,,,
2778,Wilton Reassurance Company,Alaska,91804,17.0,,,,,,,,No,19.0,0.0,,,
2779,Liberty National Life Insurance Co,Kentucky,91813,,,,,,,,,No,0.0,0.0,,,
2780,TransAmerica Premier Life Insurance,North Dakota,91833,,,,,,,,,No,0.0,0.0,,,
2781,John Alden Life Insurance Company,Oregon,91837,1145.0,0.0,0.0,0.0,0.0,,,,No,375315.0,178193.0,3816.0,3158.0,0.0
2782,Time Insurance Company,Indiana,91842,150303.0,20912.0,12092873.0,15394607.0,476778.0,"$12,099,166.58 ","$15,394,607.15 ","$472,972.29 ",No,84774599.0,84176799.0,10544563.0,1232077.0,-456.0
2783,Globe Life and Accident Insurance Co,Nebraska,91855,,,,,,,,,No,0.0,0.0,,,
2784,State Farm Mutual Automobile Insurance Company,Utah,91901,221.0,0.0,0.0,0.0,0.0,,,,No,72774.42,40249.31,0.0,0.0,0.0
2785,The United States Life Ins. Co. in the City of New York,Missouri,91946,5454.0,,,,,,,,No,230987.0,144825.0,0.0,0.0,0.0
2786,Kanawha Insurance Company ,Montana,91975,54.0,,,,,,,,No,2205.0,51.0,0.0,0.0,0.0
2787,HealthSpan,Ohio,92036,107468.0,14217.0,4158176.9,-6743522.63,-471429.58,"$4,160,340.95 ","($6,743,522.63)","($471,429.58)",No,36212168.36,39362987.49,6899369.05,0.0,0.0
2788,"COMPASS COOPERATIVE MUTUAL HEALTH NETWORK, INC.",Arizona,92045,37735.0,14475.0,3283275.0,-558587.0,-1913246.0,"$3,284,983.52 ","($558,586.58)","($1,913,246.31)",Yes,13549894.0,25838238.0,3693265.0,367793.0,
2789,Cigna Health and Life Insurance Company,Louisiana,92076,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,-448.0,0.0,1.0,0.0
2790,Health Net Life Insurance Company,Florida,92110,,,,,,,,,No,0.0,0.0,,,
2791,Golden Rule Insurance Company,Maryland,92113,61911.0,0.0,0.0,0.0,0.0,,,,No,15665953.8,9719087.91,2909541.65,470478.91,1.66
2792,"Coventry Health Plan of Fl., Inc.",Florida,92120,41870.0,0.0,489283.73,-1502492.36,0.0,"$489,538.37 ","($1,502,492.36)",$-,No,14008082.83,13064460.97,1962369.8,118753.02,0.0
2793,United American Insurance Co,West Virginia,92122,,,,,,,,,No,0.0,0.0,,,
2794,All Savers Insurance Company,Colorado,92137,1504.0,0.0,73070.96,168907.5,0.0,"$73,109.00 ","$168,907.50 ",$-,No,996973.95,928849.03,128230.65,29126.42,0.0
2795,Celtic Insurance Company,Kentucky,92164,0.0,,0.0,0.0,,,,,No,0.0,0.0,0.0,0.0,0.0
2796,American Heritage Life Insurance Company,Colorado,92184,,,,,,,,,No,0.0,0.0,,,
2797,National Health Insurance Company,Texas,92224,,2652.0,,,-173037.0,$0.00 ,$-,"($173,037.07)",No,,,,,
2798,TransAmerica Premier Life Insurance,North Carolina,92232,,,,,,,,,No,0.0,0.0,,,
2799,United Healthcare Life Insurance Company,Colorado,92291,20210.0,0.0,1254457.98,2513503.26,0.0,"$1,255,110.84 ","$2,513,503.26 ",$-,No,12095241.69,12051717.3,1881987.38,319905.64,164.48
2800,Standard Life and Accident Insurance Company,Illinois,92329,63.0,,,,,,,,No,6493.11,20631.35,,,
2801,TransAmerica Premier Life Insurance,Delaware,92369,,,,,,,,,No,0.0,0.0,,,
2802,Trustmark Insurance Company,Wisconsin,92423,,,,,,,,,No,,,,,
2803,Unified Life Insurance Company,Kansas,92426,0.0,,0.0,0.0,,,,,No,0.0,0.0,0.0,0.0,0.0
2804,Connecticut General Life Insurance Company,Louisiana,92435,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
2805,American Income Life Insurance Co,Michigan,92466,,,,,,,,,No,0.0,0.0,,,
2806,UnitedHealthcare Insurance Company of Illinois,Illinois,92476,3303.0,721188.0,0.0,120563.04,3936177.88,N/E,$-,"$4,056,740.92 ",No,1962417.82,1709451.63,331485.52,58078.94,0.0
2807,Sharp Health Plan,California,92499,230438.0,176700.0,9641668.97,9791489.44,-5238158.0,"$9,640,079.06 ","$9,791,489.44 ","($5,238,158.44)",Yes,120859674.4,105532273.0,11053625.0,,
2808,"CDPHP Universal Benefits, Inc.",New York,92551,0.0,880946.0,,,6571185.0,N/E,$-,"$10,072,804.56 ",Yes,-10572.0,-878.0,0.0,-7493.0,
2809,Aetna Life Insurance Company,South Dakota,92619,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.06,0.0
2810,The Prudential Insurance Company of America,Ohio,92660,,,,,,,,,No,,,,,
2811,Federated Mutual Insurance Company,Wisconsin,92708,0.0,41785.0,0.0,0.0,678006.47,N/E,$-,"$678,006.47 ",No,0.0,0.0,0.0,0.0,0.0
2812,State Farm Mutual Automobile Insurance Company,New Jersey,92722,460.0,0.0,0.0,0.0,0.0,,,,No,142573.18,1115318.02,0.0,0.0,0.0
2813,Thrivent Financial for Lutherans,Michigan,92735,,,,,,,,,No,,,,,
2814,Bankers Life and Casualty,Minnesota,92747,,,,,,,,,No,,,,,
2815,"HMO Missouri, Inc.",Missouri,92766,646.0,127867.0,0.0,0.0,-153568.66,N/E,$-,"($153,568.66)",No,697745.0,515889.94,100208.74,17519.6,0.0
2816,Reserve National Insurance Company,North Dakota,92774,,,,,,,,,No,0.0,0.0,,,
2817,MVP Health Insurance Company,Vermont,92802,,26607.0,,,,,,,No,,200161.0,,,
2818,Trustmark Insurance Company,Alaska,92805,,,,,,,,,No,,,,,
2819,Local Initiative Health Authority for Los Angeles County,California,92815,187043.0,,175488.0,-23491265.0,,"$173,346.94 ","($23,491,264.75)",$-,Yes,34420548.1,33021025.18,4436716.49,252127.0,
2820,Reserve National Insurance Company,Kentucky,92840,,,,,,,,,No,0.0,0.0,,,
2821,The Guardian Life Insurance Company of America,Massachusetts,92866,84.0,,,,,,,,No,3846.0,3582.6032,,,
2822,New Era Life Insurance Company,Oklahoma,92896,81.0,,,,,,,,No,17331.0,4232.0,,,
2823,Transamerica Life Insurance Company,Delaware,92915,,,,,,,,,No,,,,,
2824,American Income Life Insurance Co,Nebraska,92937,,,,,,,,,No,0.0,0.0,,,
2825,"VIVA Health, Inc.",Alabama,93018,,32297.0,,,-782962.27,N/E,$-,"($782,962.27)",Yes,0.0,0.0,,,
2826,New Mexico Health Connections,New Mexico,93091,237567.0,107378.0,5518706.0,-11035028.0,-3534468.0,"$5,515,873.35 ","($11,035,028.09)","($3,534,467.65)",Yes,57613532.0,64799269.0,14012544.0,1029559.0,
2827,Freedom Life Insurance Company of America,Alabama,93122,248.0,,0.0,57450.42,,$0.00 ,"$57,450.42 ",$-,No,111499.42,120337.0,0.0,0.0,0.0
2828,Mutual of Omaha Insurance Company,Vermont,93142,,,,,,,,,No,,,,,
2829,"Humana Health Plan, Inc.",South Carolina,93165,,,,,,,,,No,0.0,0.0,,,
2830,Aetna Health Inc. (a Pennsylvania corporation),Virginia,93187,161.0,70834.0,0.0,0.0,-8533686.27,N/E,$-,"($8,533,686.28)",No,29123.33,10482.32,6231.08,-23.19,0.0
2831,"Humana Health Plan, Inc.",Tennessee,93222,,92239.0,,,-529713.13,$0.00 ,$-,"($529,713.13)",No,0.0,0.0,0.0,,
2832,"Humana Employers Health Plan of Georgia, Inc.",Georgia,93332,3442073.0,1307376.0,213455181.3,68541368.02,-3209903.85,"$213,566,269.89 ","$68,541,368.02 ","($2,579,052.10)",No,1439684439.0,1574761849.0,240895455.3,22678084.21,15991.4
2833,AMERICAN FIDELITY ASSURANCE COMPANY,Maryland,93338,,,,,,,,,No,,,,,
2834,"Madison National Life Insurance Company, Inc.",Iowa,93342,,,,,,,,,No,0.0,0.0,,,
2835,Union Labor Life Insurance Company,Texas,93426,1.0,,,,,,,,No,211.0,6928.0,,,
2836,United American Insurance Co,Illinois,93430,,,,,,,,,No,0.0,0.0,,,
2837,Unified Life Insurance Company,Kentucky,93457,0.0,,0.0,0.0,,,,,No,0.0,0.0,0.0,0.0,0.0
