,HIOS_ID,COMPANY_NAME,STATE,IND_MEMBER_MONTHS,SG_MEMBER_MONTHS,REINSURANCE,IND_RISK_ADJ,SG_RISK_ADJ
3202,48069,United Healthcare Life Insurance Company,Tennessee,8862,0,199456.86,315512.89,0
3203,56643,Golden Rule Insurance Company,Tennessee,152937,0,0,0,0
3204,83750,Wilton Reassurance Company,Tennessee,92,,,,
3205,37444,The United States Life Ins. Co. in the City of New York,Tennessee,8538,,,,
3206,18226,United Teachers Associates,Tennessee,12,,,,
3207,78859,Companion Life Insurance Company,Tennessee,72,343,,,
3208,63272,New York Life Insurance Company,Tennessee,0,0,0,0,0
3209,40332,Union Labor Life Insurance Company,Tennessee,,,,,
3210,60299,Time Insurance Company,Tennessee,59553,0,2194703,746097,0
3211,40778,John Alden Life Insurance Company,Tennessee,1608,2404,0,0,-46256
3212,81875,Union Security Insurance Company,Tennessee,0,0,0,0,0
3213,76799,Standard Security Life Insurance Company of New York,Tennessee,,,,,
3214,23052,State Farm Mutual Automobile Insurance Company,Tennessee,2163,0,0,0,0
3215,72220,American Heritage Life Insurance Company,Tennessee,,,,,
3216,65985,Reserve National Insurance Company,Tennessee,,,,,
3217,65985,Reserve National Insurance Company,Tennessee,,,,,
3218,72254,Reliance Standard Life Insurance Company,Tennessee,,,,,
3219,39842,Shelter Life Insurance Company,Tennessee,108,0,0,0,0
3220,20680,American General Life Insurance Company,Tennessee,5880,,,,
3221,69443,UnitedHealthcare Insurance Company,Tennessee,2010,219298,0,-50145.56,2013140.72
3222,69443,UnitedHealthcare Insurance Company,Tennessee,2010,219298,0,-50145.56,2013140.72
3223,29449,AMERICAN FIDELITY ASSURANCE COMPANY,Tennessee,,,,,
3224,21723,New Era Life Insurance Company of the MidWest,Tennessee,10,,,,
3225,88291,American National Life Insurance Company of Texas,Tennessee,439,,,,
3226,88197,American National Insurance Company,Tennessee,226,,,,
3227,52802,Standard Life and Accident Insurance Company,Tennessee,528,,,,
3228,78290,The Prudential Insurance Company of America,Tennessee,,,,,
3229,17032,Nippon Life Insurance Company of America,Tennessee,,295,,,8032.52
3230,98222,Thrivent Financial for Lutherans,Tennessee,,,,,
3231,56818,Trustmark Insurance Company,Tennessee,,,,,
3232,74564,American States Insurance Company,Tennessee,,,,,
3233,68411,Illinois Mutual Life Insurance Company,Tennessee,,,,,
3234,97813,Aetna Health Inc. (a Pennsylvania corporation),Tennessee,0,0,0,0,0
3235,97813,Aetna Health Inc. (a Pennsylvania corporation),Tennessee,0,0,0,0,0
3236,31552,Aetna Life Insurance Company,Tennessee,15249,64634,76065.45000000001,-112658.64,256967.27
3237,15419,Union Fidelity Life Insurance Company,Tennessee,,,,,
3238,41541,"Memorial Hermann Health Plan, Inc",Texas,255,132,,-43009,-39452
3239,30609,Memorial Hermann Health Insurance Company,Texas,1470,69710,,142237.3,-4900934.99
3240,41549,Southwest Life & Health Insurance Co.,Texas,2897,6502,,,
3241,45125,Nippon Life Insurance Company of America,Texas,,14183,,,24103.59
3242,91716,Aetna Life Insurance Company,Texas,562121,762695,19067675.560000002,-10218459.310000002,4559477.870000001
3243,58840,Aetna Health Inc. (a Texas corporation),Texas,120,28415,0,0,-139428.93
3244,29418,Celtic Insurance Company,Texas,39,,0,6632.38,
3245,76388,National Foundation Life Insurance Company,Texas,3196,,0,0,
3246,50486,Assurity Life Insurance Company,Texas,12,,,,
3247,37168,United American Insurance Co,Texas,,,,,
3248,63384,Union Fidelity Life Insurance Company,Texas,,,,,
3249,53799,Freedom Life Insurance Company of America,Texas,6793,,939206.06,808134.93,
3250,23979,Standard Life and Casualty Insurance Company,Texas,7356,,,,
3251,65200,Liberty National Life Insurance Co,Texas,,,,,
3252,57125,US Health and Life Insurance Company,Texas,,,,,
3253,28020,Time Insurance Company,Texas,312094,79474,17962901,13466857,298872
3254,19547,Unified Life Insurance Company,Texas,72,,0,0,
3255,58483,John Alden Life Insurance Company,Texas,8627,29137,0,0,-588168
3256,43083,Globe Life and Accident Insurance Co,Texas,,,,,
3257,15104,New Era Life Insurance Company,Texas,3016,,,,
3258,99434,American Income Life Insurance Co,Texas,,,,,
3259,91716,Aetna Life Insurance Company,Texas,562121,762695,19067675.560000002,-10218459.310000002,4559477.870000001
3260,19046,Federated Mutual Insurance Company,Texas,0,53397,0,0,-15045.63
3261,19046,Federated Mutual Insurance Company,Texas,0,53397,0,0,-15045.63
3262,97679,Standard Security Life Insurance Company of New York,Texas,,0,,,
3263,91412,Mid-West National Life Insurance Company of Tennessee,Texas,10499,9,0,0,0
3264,44569,Nationwide Life Insurance Company,Texas,12,,,,
3265,45786,"Molina Healthcare of Texas, Inc.",Texas,154159,,2012007,-4116191,
3266,44231,TransAmerica Premier Life Insurance,Texas,,,,,
3267,84008,First Allmerica Financial Life Ins. Co,Texas,12,,,,
3268,38758,The Chesapeake Life Insurance Company,Texas,506,0,0,0,0
3269,48003,Transamerica Life Insurance Company,Texas,,,,,
3270,73464,Central United Life Insurance Company,Texas,,,,,
3271,87445,Philadelphia American Life Insurance Company,Texas,160,,,,
3272,87226,Superior Health Plan,Texas,102284,,1216016.27,-5580967.25,
3273,85947,All Savers Insurance Company,Texas,953930,549,40075658.09,-28130267.1,21102.91
3274,85947,All Savers Insurance Company,Texas,953930,549,40075658.09,-28130267.1,21102.91
3275,70619,United Healthcare Life Insurance Company,Texas,145701,0,11900279.69,5956388.28,0
3276,70619,United Healthcare Life Insurance Company,Texas,145701,0,11900279.69,5956388.28,0
3277,26847,Golden Rule Insurance Company,Texas,303775,0,0,0,0
3278,11243,Wilton Reassurance Company,Texas,5160,,,,
3279,52218,The United States Life Ins. Co. in the City of New York,Texas,29575,,,,
3280,83915,New York Life Insurance Company,Texas,36,0,0,0,0
3281,12846,The Guardian Life Insurance Company of America,Texas,252,,,,
3282,34071,Regal Life of America Insurance Company,Texas,60,,,,
3283,10805,United Teachers Associates,Texas,24,,,,
3284,93426,Union Labor Life Insurance Company,Texas,1,,,,
3285,28020,Time Insurance Company,Texas,312094,79474,17962901,13466857,298872
3286,19455,State Farm Mutual Automobile Insurance Company,Texas,2935,0,0,0,0
3287,82595,"Madison National Life Insurance Company, Inc.",Texas,,,,,
3288,58483,John Alden Life Insurance Company,Texas,8627,29137,0,0,-588168
3289,10055,Union Security Insurance Company,Texas,0,0,0,0,0
3290,42809,Life of America,Texas,85,,,,
3291,63509,Allegian Insurance Company,Texas,4119,16662,51093,-170079,-373335
3292,81390,Reserve National Insurance Company,Texas,,,,,
3293,81390,Reserve National Insurance Company,Texas,,,,,
3294,36403,Shelter Life Insurance Company,Texas,24,0,0,0,0
3295,12621,American Heritage Life Insurance Company,Texas,,,,,
3296,40129,American General Life Insurance Company,Texas,264,,,,
3297,98809,UnitedHealthcare Insurance Company,Texas,20042,2517196,0,-181402.12,1077528.17
3298,98809,UnitedHealthcare Insurance Company,Texas,20042,2517196,0,-181402.12,1077528.17
3299,11755,AMERICAN FIDELITY ASSURANCE COMPANY,Texas,,,,,
3300,67141,New Era Life Insurance Company of the MidWest,Texas,,,,,
3301,66719,American National Life Insurance Company of Texas,Texas,7947,,,,
3302,29817,Companion Life Insurance Company,Texas,495,279,,,
3303,75806,American National Insurance Company,Texas,1599,,,,
3304,26410,Mutual of Omaha Insurance Company,Texas,,,,,
3305,27334,Standard Life and Accident Insurance Company,Texas,643,,,,
3306,52061,The Prudential Insurance Company of America,Texas,,,,,
3307,46284,Thrivent Financial for Lutherans,Texas,,,,,
3308,59454,Trustmark Insurance Company,Texas,,,,,
3309,13685,American States Insurance Company,Texas,,,,,
3310,35225,Illinois Mutual Life Insurance Company,Texas,,,,,
3311,69758,Reliance Standard Life Insurance Company,Texas,,,,,
3312,26539,"SHA, LLC",Texas,114458,58012,3004440.11,1137907.19,-926125
3313,26539,"SHA, LLC",Texas,114458,58012,3004440.11,1137907.19,-926125
3314,35329,West Coast Life Insurance Company,Texas,,,,,
3315,92224,National Health Insurance Company,Texas,,2652,,,-173037
3316,37755,Insurance Company of Scott & White,Texas,78033,0,476584.95,-1613428.88,0
3317,70754,"UnitedHealthcare Benefits of Texas, Inc.",Texas,57,0,0,0,0
3318,12964,UnitedHealthcare Insurance Company,United States Virgin Islands,541,46076,0,0,0
3319,12964,UnitedHealthcare Insurance Company,United States Virgin Islands,541,46076,0,0,0
3320,38607,The Prudential Insurance Company of America,United States Virgin Islands,,,,,
3321,68677,American Income Life Insurance Co,United States Virgin Islands,,,,,
3322,39301,TransAmerica Premier Life Insurance,United States Virgin Islands,,,,,
3323,90711,Philadelphia American Life Insurance Company,United States Virgin Islands,,,,,
3324,80759,Wilton Reassurance Company,United States Virgin Islands,5,,,,
3325,38628,United Teachers Associates,United States Virgin Islands,0,,,,
3326,71646,New York Life Insurance Company,United States Virgin Islands,0,0,0,0,0
3327,86124,American Heritage Life Insurance Company,United States Virgin Islands,,,,,
3328,39221,American General Life Insurance Company,United States Virgin Islands,0,,,,
3329,83991,Triple-S Salud Inc.,United States Virgin Islands,,25047,,,
3330,57916,Celtic Insurance Company,Utah,0,,0,0,
3331,21400,National Foundation Life Insurance Company,Utah,355,,0,-3711.09,
3332,67335,United American Insurance Co,Utah,,,,,
3333,34541,BridgeSpan Health Company,Utah,91739,,3260858,-2946128,
3334,36135,Liberty National Life Insurance Co,Utah,,,,,
3335,44526,Time Insurance Company,Utah,11169,0,157725,210675,0
3336,95118,John Alden Life Insurance Company,Utah,404,0,0,0,0
3337,55561,Globe Life and Accident Insurance Co,Utah,,,,,
3338,85250,American Income Life Insurance Co,Utah,,,,,
3339,43129,United Healthcare Life Insurance Company,Utah,4244,0,119109.57,46629.09,0
3340,40335,"Educators Health Plans Life, Accident, and Health, Inc",Utah,,,,,
3341,59996,Mid-West National Life Insurance Company of Tennessee,Utah,0,0,0,0,0
3342,18167,"Molina Healthcare of Utah, Inc.",Utah,72932,,1294508,-2854735,
3343,89051,TransAmerica Premier Life Insurance,Utah,,,,,
3344,66413,"UnitedHealthcare of Utah, Inc.",Utah,16,14058,0,-20891.4,191215.79
3345,80043,WMI Mutual Insurance Company,Utah,,9541,,,14668.04
3346,34343,Transamerica Life Insurance Company,Utah,,,,,
3347,26849,Philadelphia American Life Insurance Company,Utah,,,,,
3348,13257,Central United Life Insurance Company,Utah,,,,,
3349,43129,United Healthcare Life Insurance Company,Utah,4244,0,119109.57,47918.32,0
3350,74451,Golden Rule Insurance Company,Utah,0,0,0,0,0
3351,54577,Wilton Reassurance Company,Utah,484,,,,
3352,51125,The United States Life Ins. Co. in the City of New York,Utah,2060,,,,
3353,34028,The Guardian Life Insurance Company of America,Utah,12,,,,
3354,53413,United Teachers Associates,Utah,0,,,,
3355,68912,New York Life Insurance Company,Utah,0,0,0,0,0
3356,44526,Time Insurance Company,Utah,11169,0,157725,214883,0
3357,25141,"Madison National Life Insurance Company, Inc.",Utah,,,,,
3358,95118,John Alden Life Insurance Company,Utah,404,0,0,0,0
3359,46198,Union Security Insurance Company,Utah,0,0,0,0,0
3360,78022,Standard Security Life Insurance Company of New York,Utah,,,,,
3361,91901,State Farm Mutual Automobile Insurance Company,Utah,221,0,0,0,0
3362,17655,Life of America,Utah,4,,,,
3363,62985,Shelter Life Insurance Company,Utah,0,0,0,0,0
3364,16830,American Heritage Life Insurance Company,Utah,,,,,
3365,48361,Reserve National Insurance Company,Utah,,,,,
3366,48361,Reserve National Insurance Company,Utah,,,,,
3367,97462,UnitedHealthcare Insurance Company,Utah,777,296556,0,0,463611.69
3368,13529,Companion Life Insurance Company,Utah,3,90,,,
3369,97462,UnitedHealthcare Insurance Company,Utah,777,296556,0,0,463611.69
3370,44040,American National Life Insurance Company of Texas,Utah,4024,,,,
3371,70009,American National Insurance Company,Utah,48,,,,
3372,17155,Standard Life and Accident Insurance Company,Utah,188,,,,
3373,78492,The Prudential Insurance Company of America,Utah,,,,,
3374,68713,American Family Mutual Insurance Company,Utah,0,,,,
3375,25678,Thrivent Financial for Lutherans,Utah,,,,,
3376,88223,Trustmark Insurance Company,Utah,,,,,
3377,11348,Reliance Standard Life Insurance Company,Utah,,,,,
3378,38927,Aetna Health of Utah Inc.,Utah,131934,275220,2270806.3299999996,-3519378.65,-991146.8899999999
3379,48588,Aetna Life Insurance Company,Utah,296,208,0,0,-20990.46
3380,48588,Aetna Life Insurance Company,Utah,296,208,0,0,-20990.46
3381,83664,Union Fidelity Life Insurance Company,Utah,,,,,
3382,29031,National Health Insurance Company,Utah,,16990,,,-896025
3383,21555,American Income Life Insurance Co,Vermont,,,,,
3384,92802,MVP Health Insurance Company,Vermont,,26607,,,
3385,89340,TransAmerica Premier Life Insurance,Vermont,,,,,
3386,30636,Transamerica Life Insurance Company,Vermont,,,,,
3387,15406,Philadelphia American Life Insurance Company,Vermont,,,,,
3388,97812,Golden Rule Insurance Company,Vermont,0,0,0,0,0
3389,39578,New York Life Insurance Company,Vermont,60,0,0,0,0
3390,58647,The United States Life Ins. Co. in the City of New York,Vermont,1415,,,,
3391,18321,United Teachers Associates,Vermont,0,,,,
3392,27591,Time Insurance Company,Vermont,0,0,0,0,0
3393,86487,Aetna Life Insurance Company,Vermont,0,0,0,0,0
3394,49765,John Alden Life Insurance Company,Vermont,0,0,0,0,0
3395,25163,State Farm Mutual Automobile Insurance Company,Vermont,3,0,0,0,0
3396,58082,American Heritage Life Insurance Company,Vermont,,,,,
3397,78595,UnitedHealthcare Insurance Company,Vermont,0,0,0,0,0
3398,78595,UnitedHealthcare Insurance Company,Vermont,0,0,0,0,0
3399,79250,Reserve National Insurance Company,Vermont,,,,,
3400,79250,Reserve National Insurance Company,Vermont,,,,,
3401,24492,AMERICAN FIDELITY ASSURANCE COMPANY,Vermont,,,,,
3402,93142,Mutual of Omaha Insurance Company,Vermont,,,,,
3403,55232,The Prudential Insurance Company of America,Vermont,,,,,
3404,86487,Aetna Life Insurance Company,Vermont,0,0,0,0,0
3405,12666,Celtic Insurance Company,Vermont,0,,0,0,
3406,41098,United American Insurance Co,Vermont,,,,,
3407,27591,Time Insurance Company,Vermont,0,0,0,0,0
3408,17481,Unified Life Insurance Company,Vermont,0,,0,0,
3409,49765,John Alden Life Insurance Company,Vermont,0,0,0,0,0
3410,17424,Globe Life and Accident Insurance Co,Vermont,,,,,
3411,31474,Companion Life Insurance Company,Vermont,,,,,
3412,99663,"Coventry Health Care of Virginia, Inc.",Virginia,507146,329571,14299851.95,1027646.5799999998,-9528358.120000001
3413,93187,Aetna Health Inc. (a Pennsylvania corporation),Virginia,161,70834,0,0,-8533686.27
3414,93187,Aetna Health Inc. (a Pennsylvania corporation),Virginia,161,70834,0,0,-8533686.27
3415,38234,Aetna Life Insurance Company,Virginia,183008,156276,5891951.18,4680612.74,-3364075.44
3416,64629,Celtic Insurance Company,Virginia,0,,0,0,
3417,27865,National Foundation Life Insurance Company,Virginia,48,,0,0,
3418,93848,Coventry Health & Life Insurance Company,Virginia,0,47812,0,0,-1496683.75
3419,71457,United American Insurance Co,Virginia,,,,,
3420,91651,Hartford Life & Accident Insurance Company,Virginia,24,,0,0,
3421,95737,Freedom Life Insurance Company of America,Virginia,144,,0,0,
3422,38234,Aetna Life Insurance Company,Virginia,183008,156276,5891951.18,4680612.74,-3364075.44
3423,13730,Liberty National Life Insurance Co,Virginia,,,,,
3424,50102,Time Insurance Company,Virginia,54075,454,4359265,4298070,143382
3425,22371,Unified Life Insurance Company,Virginia,36,,0,0,
3426,96835,John Alden Life Insurance Company,Virginia,628,1023,0,0,-108865
3427,35617,Globe Life and Accident Insurance Co,Virginia,,,,,
3428,72423,American Income Life Insurance Co,Virginia,,,,,
3429,13433,Federated Mutual Insurance Company,Virginia,0,35885,0,0,-1377421.98
3430,13433,Federated Mutual Insurance Company,Virginia,0,35885,0,0,-1377421.98
3431,82811,New Era Life Insurance Company,Virginia,16,,,,
3432,81986,Mid-West National Life Insurance Company of Tennessee,Virginia,2007,0,0,0,0
3433,12028,Innovation Health Insurance Company,Virginia,458023,120595,9715649.28,-9421914.58,2094829.8300000005
3434,55236,American Republic Insurance Company,Virginia,,,,,
3435,72073,TransAmerica Premier Life Insurance,Virginia,12,,,,
3436,56644,Transamerica Life Insurance Company,Virginia,,,,,
3437,43134,Philadelphia American Life Insurance Company,Virginia,75,,,,
3438,66663,United Healthcare Life Insurance Company,Virginia,37231,0,2602983.26,2658704.33,0
3439,66663,United Healthcare Life Insurance Company,Virginia,37231,0,2602983.26,2658704.33,0
3440,41892,Golden Rule Insurance Company,Virginia,124118,0,127898.13,263834.56,0
3441,11610,Wilton Reassurance Company,Virginia,79,,,,
3442,87585,New York Life Insurance Company,Virginia,60,0,0,0,0
3443,93848,Coventry Health & Life Insurance Company,Virginia,0,47812,0,0,-1496683.75
3444,56645,The United States Life Ins. Co. in the City of New York,Virginia,13738,,,,
3445,42808,The Guardian Life Insurance Company of America,Virginia,116,,,,
3446,89498,"UnitedHealthcare Plan of the River Valley, Inc.",Virginia,0,6217,0,0,-539063.52
